"clade","thrs","repeat","phylosig","n","stat","intercept","chromnum.1n","median.trans","rep.prop","chromnum.1n:median.trans","chromnum.1n:rep.prop","median.trans:rep.prop","chromnum.1n:median.trans:rep.prop","R2"
"Total",0.8,"ltr","TRUE","93","p",4.78128137082479e-08,NA,0.000144925907843874,NA,NA,NA,NA,NA,0.147439273936349
"Total",0.8,"ltr","TRUE","93","beta",1.81436462091005,NA,-1.23241525391986,NA,NA,NA,NA,NA,0.147439273936349
"Total",0.8,"dna","TRUE","93","p",0.000164306977048945,NA,0.112146356195562,0.0238296223366525,NA,NA,0.0456851045501376,NA,0.154827464294527
"Total",0.8,"dna","TRUE","93","beta",1.62323493099625,NA,-0.767907923781376,-24.4531968704829,NA,NA,24.6948699762112,NA,0.154827464294527
"Total",0.8,"rc","TRUE","92","p",2.3172475338562e-07,NA,0.046161702798172,0.00416712620410475,NA,NA,NA,NA,0.211133627360752
"Total",0.8,"rc","TRUE","92","beta",1.1799359588402,NA,-0.346616320422996,-19.0419164457458,NA,NA,NA,NA,0.211133627360752
"Mammalia",0.8,"total","TRUE","39","p",6.62478537516442e-06,NA,0.00327522330270869,NA,NA,NA,NA,NA,0.210874438567308
"Mammalia",0.8,"total","TRUE","39","beta",1.76505258195184,NA,-1.28659527006862,NA,NA,NA,NA,NA,0.210874438567308
"Mammalia",0.8,"line","TRUE","39","p",0.000299092067795215,NA,0.0738490539328538,NA,NA,NA,NA,NA,0.0838051543012252
"Mammalia",0.8,"line","TRUE","39","beta",1.37534106310642,NA,-0.776556778248512,NA,NA,NA,NA,NA,0.0838051543012252
"Mammalia",0.8,"sine","FALSE","40","p",0.000299092067795215,NA,0.0738490539328538,NA,NA,NA,NA,NA,0.639923643275288
"Mammalia",0.8,"sine","FALSE","40","beta",1.37534106310642,NA,-0.776556778248512,NA,NA,NA,NA,NA,0.639923643275288
"Mammalia",0.8,"ltr","TRUE","39","p",0.00155642253915844,NA,0.0449674208831312,NA,NA,NA,NA,NA,0.104263521486189
"Mammalia",0.8,"ltr","TRUE","39","beta",1.95284436058168,NA,-1.56955948301712,NA,NA,NA,NA,NA,0.104263521486189
"Mammalia",0.8,"dna","FALSE","40","p",0.00155642253915844,NA,0.0449674208831312,NA,NA,NA,NA,NA,0.417546017012626
"Mammalia",0.8,"dna","FALSE","40","beta",1.95284436058168,NA,-1.56955948301712,NA,NA,NA,NA,NA,0.417546017012626
"Mammalia",0.8,"rc","FALSE","40","p",0.00155642253915844,NA,0.0449674208831312,NA,NA,NA,NA,NA,0.529650413537442
"Mammalia",0.8,"rc","FALSE","40","beta",1.95284436058168,NA,-1.56955948301712,NA,NA,NA,NA,NA,0.529650413537442
"Actinopterygii",0.8,"total","FALSE","34","p",0.00155642253915844,NA,0.0449674208831312,NA,NA,NA,NA,NA,0.280371557077999
"Actinopterygii",0.8,"total","FALSE","34","beta",1.95284436058168,NA,-1.56955948301712,NA,NA,NA,NA,NA,0.280371557077999
"Actinopterygii",0.8,"line","FALSE","34","p",0.00155642253915844,NA,0.0449674208831312,NA,NA,NA,NA,NA,0
"Actinopterygii",0.8,"line","FALSE","34","beta",1.95284436058168,NA,-1.56955948301712,NA,NA,NA,NA,NA,0
"Actinopterygii",0.8,"sine","FALSE","34","p",0.00155642253915844,NA,0.0449674208831312,NA,NA,NA,NA,NA,0.305400497021566
"Actinopterygii",0.8,"sine","FALSE","34","beta",1.95284436058168,NA,-1.56955948301712,NA,NA,NA,NA,NA,0.305400497021566
"Actinopterygii",0.8,"ltr","FALSE","34","p",0.00155642253915844,NA,0.0449674208831312,NA,NA,NA,NA,NA,0
"Actinopterygii",0.8,"ltr","FALSE","34","beta",1.95284436058168,NA,-1.56955948301712,NA,NA,NA,NA,NA,0
"Actinopterygii",0.8,"dna","FALSE","34","p",0.00155642253915844,NA,0.0449674208831312,NA,NA,NA,NA,NA,0
"Actinopterygii",0.8,"dna","FALSE","34","beta",1.95284436058168,NA,-1.56955948301712,NA,NA,NA,NA,NA,0
"Actinopterygii",0.8,"rc","FALSE","34","p",0.00155642253915844,NA,0.0449674208831312,NA,NA,NA,NA,NA,0.307763233720378
"Actinopterygii",0.8,"rc","FALSE","34","beta",1.95284436058168,NA,-1.56955948301712,NA,NA,NA,NA,NA,0.307763233720378
"Sauria",0.8,"total","TRUE","19","p",0.000652292133876742,NA,0.0599051375969331,NA,NA,NA,NA,NA,0.192919692120929
"Sauria",0.8,"total","TRUE","19","beta",1.62553866604779,NA,-0.955590612134992,NA,NA,NA,NA,NA,0.192919692120929
"Sauria",0.8,"line","FALSE","21","p",0.000652292133876742,NA,0.0599051375969331,NA,NA,NA,NA,NA,0.852023896536344
"Sauria",0.8,"line","FALSE","21","beta",1.62553866604779,NA,-0.955590612134992,NA,NA,NA,NA,NA,0.852023896536344
"Sauria",0.8,"sine","TRUE","19","p",4.88701925593915e-07,NA,NA,NA,NA,NA,NA,NA,0
"Sauria",0.8,"sine","TRUE","19","beta",0.867465882115564,NA,NA,NA,NA,NA,NA,NA,0
"Sauria",0.8,"ltr","TRUE","19","p",0.000175990318300956,NA,0.0615518034799112,NA,NA,NA,NA,NA,0.190721924264401
"Sauria",0.8,"ltr","TRUE","19","beta",1.42739670182062,NA,-0.691562476058804,NA,NA,NA,NA,NA,0.190721924264401
"Sauria",0.8,"dna","TRUE","19","p",4.88701925593915e-07,NA,NA,NA,NA,NA,NA,NA,0
"Sauria",0.8,"dna","TRUE","19","beta",0.867465882115564,NA,NA,NA,NA,NA,NA,NA,0
"Sauria",0.8,"rc","TRUE","18","p",0.0863964994052857,0.0314917384508637,0.0441362329121655,NA,0.0951895777511815,NA,NA,NA,0.512912326087182
"Sauria",0.8,"rc","TRUE","18","beta",-2.09470952870828,0.0744929490255295,3.41396537872009,NA,-0.0815129137957191,NA,NA,NA,0.512912326087182
"Total",0.81,"total","TRUE","92","p",3.11552006415639e-09,NA,1.19319780593763e-05,NA,NA,NA,NA,NA,0.19282223384286
"Total",0.81,"total","TRUE","92","beta",1.99193507220512,NA,-1.42870946487345,NA,NA,NA,NA,NA,0.19282223384286
"Total",0.81,"line","TRUE","92","p",2.18459950847016e-05,NA,0.023907654302306,NA,NA,NA,NA,NA,0.0554017539771841
"Total",0.81,"line","TRUE","92","beta",1.4105368961289,NA,-0.719858077432129,NA,NA,NA,NA,NA,0.0554017539771841
"Total",0.81,"sine","TRUE","92","p",2.45589931746615e-05,NA,NA,NA,NA,NA,NA,NA,0
"Total",0.81,"sine","TRUE","92","beta",0.816014904737332,NA,NA,NA,NA,NA,NA,NA,0
"Total",0.81,"ltr","TRUE","92","p",3.55911844440726e-08,NA,0.00011907816414336,NA,NA,NA,NA,NA,0.152469609936106
"Total",0.81,"ltr","TRUE","92","beta",1.81936580549554,NA,-1.23832019297098,NA,NA,NA,NA,NA,0.152469609936106
"Total",0.81,"dna","TRUE","92","p",0.000132189672146676,NA,0.102319718105563,0.0238281612274938,NA,NA,0.0457538112802653,NA,0.158518904676725
"Total",0.81,"dna","TRUE","92","beta",1.63544585661402,NA,-0.783523370270447,-24.2506111886177,NA,NA,24.480914366394,NA,0.158518904676725
"Total",0.81,"rc","TRUE","91","p",1.85821029008437e-07,NA,0.0439346653800368,0.00385240555556399,NA,NA,NA,NA,0.216350491457251
"Total",0.81,"rc","TRUE","91","beta",1.18040997548739,NA,-0.346980636892646,-19.0341919318629,NA,NA,NA,NA,0.216350491457251
"Mammalia",0.81,"total","TRUE","38","p",3.56207986929036e-06,NA,0.00206878919542985,NA,NA,NA,NA,NA,0.234436251523025
"Mammalia",0.81,"total","TRUE","38","beta",1.79536549699726,NA,-1.32516154022939,NA,NA,NA,NA,NA,0.234436251523025
"Mammalia",0.81,"line","TRUE","38","p",0.000301518392480604,NA,0.07786337222638,NA,NA,NA,NA,NA,0.0838344934317829
"Mammalia",0.81,"line","TRUE","38","beta",1.36328881237966,NA,-0.757939892981997,NA,NA,NA,NA,NA,0.0838344934317829
"Mammalia",0.81,"sine","FALSE","39","p",0.000301518392480604,NA,0.07786337222638,NA,NA,NA,NA,NA,0.707131193232241
"Mammalia",0.81,"sine","FALSE","39","beta",1.36328881237966,NA,-0.757939892981997,NA,NA,NA,NA,NA,0.707131193232241
"Mammalia",0.81,"ltr","TRUE","38","p",0.00122562166074247,NA,0.0387230540884436,NA,NA,NA,NA,NA,0.11337805664153
"Mammalia",0.81,"ltr","TRUE","38","beta",1.97427204676241,NA,-1.59682830210493,NA,NA,NA,NA,NA,0.11337805664153
"Mammalia",0.81,"dna","FALSE","39","p",0.00122562166074247,NA,0.0387230540884436,NA,NA,NA,NA,NA,0.429545475192063
"Mammalia",0.81,"dna","FALSE","39","beta",1.97427204676241,NA,-1.59682830210493,NA,NA,NA,NA,NA,0.429545475192063
"Mammalia",0.81,"rc","FALSE","39","p",0.00122562166074247,NA,0.0387230540884436,NA,NA,NA,NA,NA,0.562969239381822
"Mammalia",0.81,"rc","FALSE","39","beta",1.97427204676241,NA,-1.59682830210493,NA,NA,NA,NA,NA,0.562969239381822
"Actinopterygii",0.81,"total","FALSE","34","p",0.00122562166074247,NA,0.0387230540884436,NA,NA,NA,NA,NA,0.280371557077999
"Actinopterygii",0.81,"total","FALSE","34","beta",1.97427204676241,NA,-1.59682830210493,NA,NA,NA,NA,NA,0.280371557077999
"Actinopterygii",0.81,"line","FALSE","34","p",0.00122562166074247,NA,0.0387230540884436,NA,NA,NA,NA,NA,0
"Actinopterygii",0.81,"line","FALSE","34","beta",1.97427204676241,NA,-1.59682830210493,NA,NA,NA,NA,NA,0
"Actinopterygii",0.81,"sine","FALSE","34","p",0.00122562166074247,NA,0.0387230540884436,NA,NA,NA,NA,NA,0.305400497021566
"Actinopterygii",0.81,"sine","FALSE","34","beta",1.97427204676241,NA,-1.59682830210493,NA,NA,NA,NA,NA,0.305400497021566
"Actinopterygii",0.81,"ltr","FALSE","34","p",0.00122562166074247,NA,0.0387230540884436,NA,NA,NA,NA,NA,0
"Actinopterygii",0.81,"ltr","FALSE","34","beta",1.97427204676241,NA,-1.59682830210493,NA,NA,NA,NA,NA,0
"Actinopterygii",0.81,"dna","FALSE","34","p",0.00122562166074247,NA,0.0387230540884436,NA,NA,NA,NA,NA,0
"Actinopterygii",0.81,"dna","FALSE","34","beta",1.97427204676241,NA,-1.59682830210493,NA,NA,NA,NA,NA,0
"Actinopterygii",0.81,"rc","FALSE","34","p",0.00122562166074247,NA,0.0387230540884436,NA,NA,NA,NA,NA,0.307763233720378
"Actinopterygii",0.81,"rc","FALSE","34","beta",1.97427204676241,NA,-1.59682830210493,NA,NA,NA,NA,NA,0.307763233720378
"Sauria",0.81,"total","TRUE","19","p",0.000652292133876742,NA,0.0599051375969331,NA,NA,NA,NA,NA,0.192919692120929
"Sauria",0.81,"total","TRUE","19","beta",1.62553866604779,NA,-0.955590612134992,NA,NA,NA,NA,NA,0.192919692120929
"Sauria",0.81,"line","FALSE","21","p",0.000652292133876742,NA,0.0599051375969331,NA,NA,NA,NA,NA,0.852023896536344
"Sauria",0.81,"line","FALSE","21","beta",1.62553866604779,NA,-0.955590612134992,NA,NA,NA,NA,NA,0.852023896536344
"Sauria",0.81,"sine","TRUE","19","p",4.88701925593915e-07,NA,NA,NA,NA,NA,NA,NA,0
"Sauria",0.81,"sine","TRUE","19","beta",0.867465882115564,NA,NA,NA,NA,NA,NA,NA,0
"Sauria",0.81,"ltr","TRUE","19","p",0.000175990318300956,NA,0.0615518034799112,NA,NA,NA,NA,NA,0.190721924264401
"Sauria",0.81,"ltr","TRUE","19","beta",1.42739670182062,NA,-0.691562476058804,NA,NA,NA,NA,NA,0.190721924264401
"Sauria",0.81,"dna","TRUE","19","p",4.88701925593915e-07,NA,NA,NA,NA,NA,NA,NA,0
"Sauria",0.81,"dna","TRUE","19","beta",0.867465882115564,NA,NA,NA,NA,NA,NA,NA,0
"Sauria",0.81,"rc","TRUE","18","p",0.0863964994052857,0.0314917384508637,0.0441362329121655,NA,0.0951895777511815,NA,NA,NA,0.512912326087182
"Sauria",0.81,"rc","TRUE","18","beta",-2.09470952870828,0.0744929490255295,3.41396537872009,NA,-0.0815129137957191,NA,NA,NA,0.512912326087182
"Total",0.82,"total","TRUE","92","p",3.11552006415639e-09,NA,1.19319780593763e-05,NA,NA,NA,NA,NA,0.19282223384286
"Total",0.82,"total","TRUE","92","beta",1.99193507220512,NA,-1.42870946487345,NA,NA,NA,NA,NA,0.19282223384286
"Total",0.82,"line","TRUE","92","p",2.18459950847016e-05,NA,0.023907654302306,NA,NA,NA,NA,NA,0.0554017539771841
"Total",0.82,"line","TRUE","92","beta",1.4105368961289,NA,-0.719858077432129,NA,NA,NA,NA,NA,0.0554017539771841
"Total",0.82,"sine","TRUE","92","p",2.45589931746615e-05,NA,NA,NA,NA,NA,NA,NA,0
"Total",0.82,"sine","TRUE","92","beta",0.816014904737332,NA,NA,NA,NA,NA,NA,NA,0
"Total",0.82,"ltr","TRUE","92","p",3.55911844440726e-08,NA,0.00011907816414336,NA,NA,NA,NA,NA,0.152469609936106
"Total",0.82,"ltr","TRUE","92","beta",1.81936580549554,NA,-1.23832019297098,NA,NA,NA,NA,NA,0.152469609936106
"Total",0.82,"dna","TRUE","92","p",0.000132189672146676,NA,0.102319718105563,0.0238281612274938,NA,NA,0.0457538112802653,NA,0.158518904676725
"Total",0.82,"dna","TRUE","92","beta",1.63544585661402,NA,-0.783523370270447,-24.2506111886177,NA,NA,24.480914366394,NA,0.158518904676725
"Total",0.82,"rc","TRUE","91","p",1.85821029008437e-07,NA,0.0439346653800368,0.00385240555556399,NA,NA,NA,NA,0.216350491457251
"Total",0.82,"rc","TRUE","91","beta",1.18040997548739,NA,-0.346980636892646,-19.0341919318629,NA,NA,NA,NA,0.216350491457251
"Mammalia",0.82,"total","TRUE","38","p",3.56207986929036e-06,NA,0.00206878919542985,NA,NA,NA,NA,NA,0.234436251523025
"Mammalia",0.82,"total","TRUE","38","beta",1.79536549699726,NA,-1.32516154022939,NA,NA,NA,NA,NA,0.234436251523025
"Mammalia",0.82,"line","TRUE","38","p",0.000301518392480604,NA,0.07786337222638,NA,NA,NA,NA,NA,0.0838344934317829
"Mammalia",0.82,"line","TRUE","38","beta",1.36328881237966,NA,-0.757939892981997,NA,NA,NA,NA,NA,0.0838344934317829
"Mammalia",0.82,"sine","FALSE","39","p",0.000301518392480604,NA,0.07786337222638,NA,NA,NA,NA,NA,0.707131193232241
"Mammalia",0.82,"sine","FALSE","39","beta",1.36328881237966,NA,-0.757939892981997,NA,NA,NA,NA,NA,0.707131193232241
"Mammalia",0.82,"ltr","TRUE","38","p",0.00122562166074247,NA,0.0387230540884436,NA,NA,NA,NA,NA,0.11337805664153
"Mammalia",0.82,"ltr","TRUE","38","beta",1.97427204676241,NA,-1.59682830210493,NA,NA,NA,NA,NA,0.11337805664153
"Mammalia",0.82,"dna","FALSE","39","p",0.00122562166074247,NA,0.0387230540884436,NA,NA,NA,NA,NA,0.429545475192063
"Mammalia",0.82,"dna","FALSE","39","beta",1.97427204676241,NA,-1.59682830210493,NA,NA,NA,NA,NA,0.429545475192063
"Mammalia",0.82,"rc","FALSE","39","p",0.00122562166074247,NA,0.0387230540884436,NA,NA,NA,NA,NA,0.562969239381822
"Mammalia",0.82,"rc","FALSE","39","beta",1.97427204676241,NA,-1.59682830210493,NA,NA,NA,NA,NA,0.562969239381822
"Actinopterygii",0.82,"total","FALSE","34","p",0.00122562166074247,NA,0.0387230540884436,NA,NA,NA,NA,NA,0.280371557077999
"Actinopterygii",0.82,"total","FALSE","34","beta",1.97427204676241,NA,-1.59682830210493,NA,NA,NA,NA,NA,0.280371557077999
"Actinopterygii",0.82,"line","FALSE","34","p",0.00122562166074247,NA,0.0387230540884436,NA,NA,NA,NA,NA,0
"Actinopterygii",0.82,"line","FALSE","34","beta",1.97427204676241,NA,-1.59682830210493,NA,NA,NA,NA,NA,0
"Actinopterygii",0.82,"sine","FALSE","34","p",0.00122562166074247,NA,0.0387230540884436,NA,NA,NA,NA,NA,0.305400497021566
"Actinopterygii",0.82,"sine","FALSE","34","beta",1.97427204676241,NA,-1.59682830210493,NA,NA,NA,NA,NA,0.305400497021566
"Actinopterygii",0.82,"ltr","FALSE","34","p",0.00122562166074247,NA,0.0387230540884436,NA,NA,NA,NA,NA,0
"Actinopterygii",0.82,"ltr","FALSE","34","beta",1.97427204676241,NA,-1.59682830210493,NA,NA,NA,NA,NA,0
"Actinopterygii",0.82,"dna","FALSE","34","p",0.00122562166074247,NA,0.0387230540884436,NA,NA,NA,NA,NA,0
"Actinopterygii",0.82,"dna","FALSE","34","beta",1.97427204676241,NA,-1.59682830210493,NA,NA,NA,NA,NA,0
"Actinopterygii",0.82,"rc","FALSE","34","p",0.00122562166074247,NA,0.0387230540884436,NA,NA,NA,NA,NA,0.307763233720378
"Actinopterygii",0.82,"rc","FALSE","34","beta",1.97427204676241,NA,-1.59682830210493,NA,NA,NA,NA,NA,0.307763233720378
"Sauria",0.82,"total","TRUE","19","p",0.000652292133876742,NA,0.0599051375969331,NA,NA,NA,NA,NA,0.192919692120929
"Sauria",0.82,"total","TRUE","19","beta",1.62553866604779,NA,-0.955590612134992,NA,NA,NA,NA,NA,0.192919692120929
"Sauria",0.82,"line","FALSE","21","p",0.000652292133876742,NA,0.0599051375969331,NA,NA,NA,NA,NA,0.852023896536344
"Sauria",0.82,"line","FALSE","21","beta",1.62553866604779,NA,-0.955590612134992,NA,NA,NA,NA,NA,0.852023896536344
"Sauria",0.82,"sine","TRUE","19","p",4.88701925593915e-07,NA,NA,NA,NA,NA,NA,NA,0
"Sauria",0.82,"sine","TRUE","19","beta",0.867465882115564,NA,NA,NA,NA,NA,NA,NA,0
"Sauria",0.82,"ltr","TRUE","19","p",0.000175990318300956,NA,0.0615518034799112,NA,NA,NA,NA,NA,0.190721924264401
"Sauria",0.82,"ltr","TRUE","19","beta",1.42739670182062,NA,-0.691562476058804,NA,NA,NA,NA,NA,0.190721924264401
"Sauria",0.82,"dna","TRUE","19","p",4.88701925593915e-07,NA,NA,NA,NA,NA,NA,NA,0
"Sauria",0.82,"dna","TRUE","19","beta",0.867465882115564,NA,NA,NA,NA,NA,NA,NA,0
"Sauria",0.82,"rc","TRUE","18","p",0.0863964994052857,0.0314917384508637,0.0441362329121655,NA,0.0951895777511815,NA,NA,NA,0.512912326087182
"Sauria",0.82,"rc","TRUE","18","beta",-2.09470952870828,0.0744929490255295,3.41396537872009,NA,-0.0815129137957191,NA,NA,NA,0.512912326087182
"Total",0.83,"total","TRUE","90","p",4.87431739415456e-09,NA,1.58273181809498e-05,NA,NA,NA,NA,NA,0.191802139774986
"Total",0.83,"total","TRUE","90","beta",1.99040711199821,NA,-1.42714940096916,NA,NA,NA,NA,NA,0.191802139774986
"Total",0.83,"line","TRUE","90","p",3.28177738055935e-05,NA,0.0295328542444766,NA,NA,NA,NA,NA,0.0526878711591927
"Total",0.83,"line","TRUE","90","beta",1.39728668945392,NA,-0.703822653025122,NA,NA,NA,NA,NA,0.0526878711591927
"Total",0.83,"sine","TRUE","90","p",2.88463840889541e-05,NA,NA,NA,NA,NA,NA,NA,0
"Total",0.83,"sine","TRUE","90","beta",0.815987319582014,NA,NA,NA,NA,NA,NA,NA,0
"Total",0.83,"ltr","TRUE","90","p",2.88451347252305e-08,NA,8.10862529161405e-05,NA,NA,NA,NA,NA,0.162638800628138
"Total",0.83,"ltr","TRUE","90","beta",1.88190657514305,NA,-1.31642795971415,NA,NA,NA,NA,NA,0.162638800628138
"Total",0.83,"dna","TRUE","90","p",0.000128927570863357,NA,0.0919166174341064,0.02673793117809,NA,NA,0.0499556581888767,NA,0.158963812307698
"Total",0.83,"dna","TRUE","90","beta",1.66444348211527,NA,-0.822759257274837,-23.9924460329256,NA,NA,24.2446598249246,NA,0.158963812307698
"Total",0.83,"rc","TRUE","89","p",2.56740193549376e-07,NA,0.0486960849635671,0.00403250073385086,NA,NA,NA,NA,0.216557556130202
"Total",0.83,"rc","TRUE","89","beta",1.17715088785897,NA,-0.342579715303298,-19.1124432032905,NA,NA,NA,NA,0.216557556130202
"Mammalia",0.83,"total","TRUE","37","p",5.00171713202491e-06,NA,0.00249369159446289,NA,NA,NA,NA,NA,0.23276815386222
"Mammalia",0.83,"total","TRUE","37","beta",1.7866603508875,NA,-1.31453759865807,NA,NA,NA,NA,NA,0.23276815386222
"Mammalia",0.83,"line","TRUE","37","p",0.000445088321411991,NA,0.0932101159404508,NA,NA,NA,NA,NA,0.0784200251049484
"Mammalia",0.83,"line","TRUE","37","beta",1.34581765325558,NA,-0.734849287861247,NA,NA,NA,NA,NA,0.0784200251049484
"Mammalia",0.83,"sine","FALSE","38","p",0.000445088321411991,NA,0.0932101159404508,NA,NA,NA,NA,NA,0.712925064352425
"Mammalia",0.83,"sine","FALSE","38","beta",1.34581765325558,NA,-0.734849287861247,NA,NA,NA,NA,NA,0.712925064352425
"Mammalia",0.83,"ltr","TRUE","37","p",0.00106758479848934,NA,0.0331272748207752,NA,NA,NA,NA,NA,0.123252306385377
"Mammalia",0.83,"ltr","TRUE","37","beta",2.02182585669374,NA,-1.66413506588765,NA,NA,NA,NA,NA,0.123252306385377
"Mammalia",0.83,"dna","FALSE","38","p",0.00106758479848934,NA,0.0331272748207752,NA,NA,NA,NA,NA,0.560183988324003
"Mammalia",0.83,"dna","FALSE","38","beta",2.02182585669374,NA,-1.66413506588765,NA,NA,NA,NA,NA,0.560183988324003
"Mammalia",0.83,"rc","FALSE","38","p",0.00106758479848934,NA,0.0331272748207752,NA,NA,NA,NA,NA,0.563275381220577
"Mammalia",0.83,"rc","FALSE","38","beta",2.02182585669374,NA,-1.66413506588765,NA,NA,NA,NA,NA,0.563275381220577
"Actinopterygii",0.83,"total","FALSE","34","p",0.00106758479848934,NA,0.0331272748207752,NA,NA,NA,NA,NA,0.280371557077999
"Actinopterygii",0.83,"total","FALSE","34","beta",2.02182585669374,NA,-1.66413506588765,NA,NA,NA,NA,NA,0.280371557077999
"Actinopterygii",0.83,"line","FALSE","34","p",0.00106758479848934,NA,0.0331272748207752,NA,NA,NA,NA,NA,0
"Actinopterygii",0.83,"line","FALSE","34","beta",2.02182585669374,NA,-1.66413506588765,NA,NA,NA,NA,NA,0
"Actinopterygii",0.83,"sine","FALSE","34","p",0.00106758479848934,NA,0.0331272748207752,NA,NA,NA,NA,NA,0.305400497021566
"Actinopterygii",0.83,"sine","FALSE","34","beta",2.02182585669374,NA,-1.66413506588765,NA,NA,NA,NA,NA,0.305400497021566
"Actinopterygii",0.83,"ltr","FALSE","34","p",0.00106758479848934,NA,0.0331272748207752,NA,NA,NA,NA,NA,0
"Actinopterygii",0.83,"ltr","FALSE","34","beta",2.02182585669374,NA,-1.66413506588765,NA,NA,NA,NA,NA,0
"Actinopterygii",0.83,"dna","FALSE","34","p",0.00106758479848934,NA,0.0331272748207752,NA,NA,NA,NA,NA,0
"Actinopterygii",0.83,"dna","FALSE","34","beta",2.02182585669374,NA,-1.66413506588765,NA,NA,NA,NA,NA,0
"Actinopterygii",0.83,"rc","FALSE","34","p",0.00106758479848934,NA,0.0331272748207752,NA,NA,NA,NA,NA,0.307763233720378
"Actinopterygii",0.83,"rc","FALSE","34","beta",2.02182585669374,NA,-1.66413506588765,NA,NA,NA,NA,NA,0.307763233720378
"Sauria",0.83,"total","FALSE","20","p",0.00106758479848934,NA,0.0331272748207752,NA,NA,NA,NA,NA,0.310177562494784
"Sauria",0.83,"total","FALSE","20","beta",2.02182585669374,NA,-1.66413506588765,NA,NA,NA,NA,NA,0.310177562494784
"Sauria",0.83,"line","FALSE","20","p",0.00106758479848934,NA,0.0331272748207752,NA,NA,NA,NA,NA,0.862532871768217
"Sauria",0.83,"line","FALSE","20","beta",2.02182585669374,NA,-1.66413506588765,NA,NA,NA,NA,NA,0.862532871768217
"Sauria",0.83,"sine","TRUE","18","p",9.97083787535047e-07,NA,NA,NA,NA,NA,NA,NA,0
"Sauria",0.83,"sine","TRUE","18","beta",0.868011189727907,NA,NA,NA,NA,NA,NA,NA,0
"Sauria",0.83,"ltr","FALSE","20","p",9.97083787535047e-07,NA,NA,NA,NA,NA,NA,NA,0.4956627562503
"Sauria",0.83,"ltr","FALSE","20","beta",0.868011189727907,NA,NA,NA,NA,NA,NA,NA,0.4956627562503
"Sauria",0.83,"dna","TRUE","18","p",9.97083787535047e-07,NA,NA,NA,NA,NA,NA,NA,0
"Sauria",0.83,"dna","TRUE","18","beta",0.868011189727907,NA,NA,NA,NA,NA,NA,NA,0
"Sauria",0.83,"rc","TRUE","17","p",0.0784531841163472,0.02925020702952,0.041553773138238,NA,0.0901539823680033,NA,NA,NA,0.542092547639652
"Sauria",0.83,"rc","TRUE","17","beta",-2.18576357245574,0.0769233239452922,3.51236967786477,NA,-0.083851907693365,NA,NA,NA,0.542092547639652
"Total",0.84,"total","TRUE","87","p",5.68684122015384e-09,NA,1.62391767881687e-05,NA,NA,NA,NA,NA,0.197422903206379
"Total",0.84,"total","TRUE","87","beta",2.00851541959134,NA,-1.45021935696933,NA,NA,NA,NA,NA,0.197422903206379
"Total",0.84,"line","TRUE","87","p",4.86812733970776e-05,NA,0.0354059526451413,NA,NA,NA,NA,NA,0.0510226898102165
"Total",0.84,"line","TRUE","87","beta",1.38991221743793,NA,-0.696214721171473,NA,NA,NA,NA,NA,0.0510226898102165
"Total",0.84,"sine","TRUE","87","p",3.10984134448411e-05,NA,NA,NA,NA,NA,NA,NA,0
"Total",0.84,"sine","TRUE","87","beta",0.814234098891472,NA,NA,NA,NA,NA,NA,NA,0
"Total",0.84,"ltr","TRUE","87","p",4.40753606945066e-08,NA,0.000106753048790598,NA,NA,NA,NA,NA,0.162768087098609
"Total",0.84,"ltr","TRUE","87","beta",1.87853450353636,NA,-1.31297314278898,NA,NA,NA,NA,NA,0.162768087098609
"Total",0.84,"dna","TRUE","87","p",0.000237794801229985,NA,0.112091188962539,0.0258826438510651,NA,NA,0.046502611884137,NA,0.14670025319318
