species,divergence,sequence.lengths.Mbp,percent.of.genome,repeat.group
Tetraodon nigroviridis,55,0,0,Unknown
Tetraodon nigroviridis,56,0,0,Unknown
Tetraodon nigroviridis,57,0,0,Unknown
Tetraodon nigroviridis,58,0,0,Unknown
Tetraodon nigroviridis,59,0,0,Unknown
Tetraodon nigroviridis,60,0,0,Unknown
Tetraodon nigroviridis,61,0,0,Unknown
Tetraodon nigroviridis,62,0,0,Unknown
Tetraodon nigroviridis,63,0,0,Unknown
Tetraodon nigroviridis,64,0,0,Unknown
Tetraodon nigroviridis,65,0,0,Unknown
Tetraodon nigroviridis,66,0,0,Unknown
Tetraodon nigroviridis,67,0,0,Unknown
Tetraodon nigroviridis,68,0,0,Unknown
Tetraodon nigroviridis,69,0,0,Unknown
Tetraodon nigroviridis,70,0,0,Unknown
Tetraodon nigroviridis,0,0.062223,0.0173515589649158,Other
Tetraodon nigroviridis,1,0.019489,0.00543471919816216,Other
Tetraodon nigroviridis,2,0.010436,0.00291019188013856,Other
Tetraodon nigroviridis,3,0.013438,0.00374733216608872,Other
Tetraodon nigroviridis,4,0.010603,0.00295676164288129,Other
Tetraodon nigroviridis,5,0.019533,0.00544698907577102,Other
Tetraodon nigroviridis,6,0.008961,0.00249887211938689,Other
Tetraodon nigroviridis,7,0.010889,0.0030365158473389,Other
Tetraodon nigroviridis,8,0.008893,0.0024799095812641,Other
Tetraodon nigroviridis,9,0.007189,0.0020047306847754,Other
Tetraodon nigroviridis,10,0.004866,0.00135693691919837,Other
Tetraodon nigroviridis,11,0.005584,0.00155715901290664,Other
Tetraodon nigroviridis,12,0.003889,0.00108448986411066,Other
Tetraodon nigroviridis,13,0.007223,0.00201421195383679,Other
Tetraodon nigroviridis,14,0.005044,0.00140657415134332,Other
Tetraodon nigroviridis,15,0.005241,0.00146150973972846,Other
Tetraodon nigroviridis,16,0.002953,0.000823476104067569,Other
Tetraodon nigroviridis,17,0.004833,0.00134773451099172,Other
Tetraodon nigroviridis,18,0.00402,0.0011210206360825,Other
Tetraodon nigroviridis,19,0.004982,0.00138928477834901,Other
Tetraodon nigroviridis,20,0.002591,0.000722528474649195,Other
Tetraodon nigroviridis,21,0.002215,0.000617676793264364,Other
Tetraodon nigroviridis,22,0.003218,0.000897374230575495,Other
Tetraodon nigroviridis,23,0.002326,0.000648630348141269,Other
Tetraodon nigroviridis,24,0.00329,0.000917452212117271,Other
Tetraodon nigroviridis,25,0.002341,0.000652813260962472,Other
Tetraodon nigroviridis,26,0.000736,0.000205241589093712,Other
Tetraodon nigroviridis,27,0.001125,0.000313718461590252,Other
Tetraodon nigroviridis,28,0.000858,0.000239262613372833,Other
Tetraodon nigroviridis,29,0.001093,0.000304794914238352,Other
Tetraodon nigroviridis,30,0.001144,0.000319016817830443,Other
Tetraodon nigroviridis,31,0.000624,0.00017400917336206,Other
Tetraodon nigroviridis,32,0.000883,0.000246234134741505,Other
Tetraodon nigroviridis,33,0.000889,0.000247907299869986,Other
Tetraodon nigroviridis,34,4e-06,1.11544341898756e-06,Other
Tetraodon nigroviridis,35,6e-04,0.000167316512848135,Other
Tetraodon nigroviridis,36,0.000264,7.36192656531793e-05,Other
Tetraodon nigroviridis,37,0,0,Other
Tetraodon nigroviridis,38,6.3e-05,1.75682338490541e-05,Other
Tetraodon nigroviridis,39,0,0,Other
Tetraodon nigroviridis,40,0,0,Other
Tetraodon nigroviridis,41,0,0,Other
Tetraodon nigroviridis,42,0,0,Other
Tetraodon nigroviridis,43,0,0,Other
Tetraodon nigroviridis,44,0,0,Other
Tetraodon nigroviridis,45,0,0,Other
Tetraodon nigroviridis,46,0,0,Other
Tetraodon nigroviridis,47,0,0,Other
Tetraodon nigroviridis,48,0,0,Other
Tetraodon nigroviridis,49,0,0,Other
Tetraodon nigroviridis,50,0,0,Other
Tetraodon nigroviridis,51,0,0,Other
Tetraodon nigroviridis,52,0,0,Other
Tetraodon nigroviridis,53,0,0,Other
Tetraodon nigroviridis,54,0,0,Other
Tetraodon nigroviridis,55,0,0,Other
Tetraodon nigroviridis,56,0,0,Other
Tetraodon nigroviridis,57,0,0,Other
Tetraodon nigroviridis,58,0,0,Other
Tetraodon nigroviridis,59,0,0,Other
Tetraodon nigroviridis,60,0,0,Other
Tetraodon nigroviridis,61,0,0,Other
Tetraodon nigroviridis,62,0,0,Other
Tetraodon nigroviridis,63,0,0,Other
Tetraodon nigroviridis,64,0,0,Other
Tetraodon nigroviridis,65,0,0,Other
Tetraodon nigroviridis,66,0,0,Other
Tetraodon nigroviridis,67,0,0,Other
Tetraodon nigroviridis,68,0,0,Other
Tetraodon nigroviridis,69,0,0,Other
Tetraodon nigroviridis,70,0,0,Other
Varanus komodoensis,0,0.157115,0.0104191407898437,DNA
Varanus komodoensis,1,1.349869,0.0895170744922225,DNA
Varanus komodoensis,2,2.072607,0.137445718963916,DNA
Varanus komodoensis,3,1.889379,0.12529488467921,DNA
Varanus komodoensis,4,1.803627,0.119608208289237,DNA
Varanus komodoensis,5,1.685586,0.11178027462298,DNA
Varanus komodoensis,6,1.541465,0.102222835869372,DNA
Varanus komodoensis,7,1.423328,0.0943885359267204,DNA
Varanus komodoensis,8,1.372006,0.0909850980397181,DNA
Varanus komodoensis,9,1.304572,0.0865131867643955,DNA
Varanus komodoensis,10,1.190696,0.0789614566521576,DNA
Varanus komodoensis,11,1.040101,0.0689746921341516,DNA
Varanus komodoensis,12,0.848649,0.0562784801715945,DNA
Varanus komodoensis,13,0.709795,0.047070324519792,DNA
Varanus komodoensis,14,0.608337,0.0403420987854193,DNA
Varanus komodoensis,15,0.542683,0.0359882288849235,DNA
Varanus komodoensis,16,0.533999,0.0354123461326783,DNA
Varanus komodoensis,17,0.493464,0.0327242522402026,DNA
Varanus komodoensis,18,0.495319,0.0328472672684632,DNA
Varanus komodoensis,19,0.547541,0.0363103889966701,DNA
Varanus komodoensis,20,0.604856,0.0401112549507158,DNA
Varanus komodoensis,21,0.67259,0.0446030608397733,DNA
Varanus komodoensis,22,0.756459,0.0501648653708709,DNA
Varanus komodoensis,23,0.830567,0.0550793654864152,DNA
Varanus komodoensis,24,0.790367,0.0524134872459435,DNA
Varanus komodoensis,25,0.816263,0.0541307903035369,DNA
Varanus komodoensis,26,0.801254,0.0531354627783817,DNA
Varanus komodoensis,27,0.745243,0.0494210720787035,DNA
Varanus komodoensis,28,0.6919,0.0458836108105074,DNA
Varanus komodoensis,29,0.648667,0.0430165980251762,DNA
Varanus komodoensis,30,0.556592,0.0369106094930509,DNA
Varanus komodoensis,31,0.50956,0.0337916645824572,DNA
Varanus komodoensis,32,0.42529,0.028203267584334,DNA
Varanus komodoensis,33,0.358305,0.0237611319142345,DNA
Varanus komodoensis,34,0.305445,0.0202557009741515,DNA
Varanus komodoensis,35,0.248845,0.0165022505161739,DNA
Varanus komodoensis,36,0.189828,0.0125885157868724,DNA
Varanus komodoensis,37,0.151903,0.01007350503389,DNA
Varanus komodoensis,38,0.114599,0.00759967613133883,DNA
Varanus komodoensis,39,0.086658,0.00574675812345274,DNA
Varanus komodoensis,40,0.066146,0.00438649706702099,DNA
Varanus komodoensis,41,0.047456,0.00314706263133898,DNA
Varanus komodoensis,42,0.031334,0.0020779260892274,DNA
Varanus komodoensis,43,0.022983,0.00152412635822791,DNA
Varanus komodoensis,44,0.019162,0.00127073529462486,DNA
Varanus komodoensis,45,0.018097,0.0012001094158661,DNA
Varanus komodoensis,46,0.010406,0.000690077835083306,DNA
Varanus komodoensis,47,0.006442,0.00042720367226664,DNA
Varanus komodoensis,48,0.011532,0.000764748951968162,DNA
Varanus komodoensis,49,0.006914,0.000458504531209493,DNA
Varanus komodoensis,50,0.004255,0.000282171938139484,DNA
Varanus komodoensis,51,0.001975,0.00013097287375452,DNA
Varanus komodoensis,52,0.001764,0.000116980328760999,DNA
Varanus komodoensis,53,0.000241,1.59820063670072e-05,DNA
Varanus komodoensis,54,0.000562,3.72692430633114e-05,DNA
Varanus komodoensis,55,0.000258,1.71093678119828e-05,DNA
Varanus komodoensis,56,0,0,DNA
Varanus komodoensis,57,0.000168,1.11409836915237e-05,DNA
Varanus komodoensis,58,0,0,DNA
Varanus komodoensis,59,0,0,DNA
Varanus komodoensis,60,0,0,DNA
Varanus komodoensis,61,0,0,DNA
Varanus komodoensis,62,0,0,DNA
Varanus komodoensis,63,0,0,DNA
Varanus komodoensis,64,0,0,DNA
Varanus komodoensis,65,0,0,DNA
Varanus komodoensis,66,0,0,DNA
Varanus komodoensis,67,0,0,DNA
Varanus komodoensis,68,0,0,DNA
Varanus komodoensis,69,0,0,DNA
Varanus komodoensis,70,0,0,DNA
Varanus komodoensis,0,1.522652,0.100975244642059,LINE
Varanus komodoensis,1,2.271998,0.150668408721276,LINE
Varanus komodoensis,2,10.469188,0.694268171258902,LINE
Varanus komodoensis,3,14.031852,0.930527585082583,LINE
Varanus komodoensis,4,10.669479,0.707550544857467,LINE
Varanus komodoensis,5,7.632405,0.506145831143475,LINE
Varanus komodoensis,6,6.025593,0.399589484194996,LINE
Varanus komodoensis,7,6.587579,0.436857798842999,LINE
Varanus komodoensis,8,6.387366,0.423580597844005,LINE
Varanus komodoensis,9,5.769119,0.382581313651544,LINE
Varanus komodoensis,10,5.144731,0.341174786715931,LINE
Varanus komodoensis,11,4.903393,0.325170365750782,LINE
Varanus komodoensis,12,4.681195,0.310435221141918,LINE
Varanus komodoensis,13,4.601941,0.305179462085442,LINE
Varanus komodoensis,14,4.502556,0.298588708131977,LINE
Varanus komodoensis,15,4.554953,0.302063435051529,LINE
Varanus komodoensis,16,4.602453,0.305213415559549,LINE
Varanus komodoensis,17,4.536796,0.300859346712916,LINE
Varanus komodoensis,18,4.371708,0.289911473405379,LINE
Varanus komodoensis,19,4.166841,0.276325640631978,LINE
Varanus komodoensis,20,4.106719,0.272338627408753,LINE
Varanus komodoensis,21,4.15059,0.27524794940596,LINE
Varanus komodoensis,22,3.985222,0.26428150779227,LINE
Varanus komodoensis,23,3.973646,0.263513840963621,LINE
Varanus komodoensis,24,3.952519,0.262112795949033,LINE
Varanus komodoensis,25,3.890769,0.258017821288607,LINE
Varanus komodoensis,26,3.849301,0.255267855147416,LINE
Varanus komodoensis,27,3.687123,0.244512959593106,LINE
Varanus komodoensis,28,3.599993,0.238734900610711,LINE
Varanus komodoensis,29,3.51951,0.233397639953301,LINE
Varanus komodoensis,30,3.407579,0.225974893253444,LINE
Varanus komodoensis,31,3.301857,0.21896389874252,LINE
Varanus komodoensis,32,3.141249,0.208313118333423,LINE
Varanus komodoensis,33,2.867748,0.19017579582976,LINE
Varanus komodoensis,34,2.640486,0.175104830141051,LINE
Varanus komodoensis,35,2.491153,0.16520175563149,LINE
Varanus komodoensis,36,2.325274,0.154201426859072,LINE
Varanus komodoensis,37,2.296426,0.152288360802327,LINE
Varanus komodoensis,38,2.246034,0.148946596217903,LINE
Varanus komodoensis,39,2.097005,0.139063681583593,LINE
Varanus komodoensis,40,2.143228,0.142128977352482,LINE
Varanus komodoensis,41,1.905597,0.126370387497717,LINE
Varanus komodoensis,42,1.801137,0.119443082995237,LINE
Varanus komodoensis,43,1.588135,0.105317774612726,LINE
Varanus komodoensis,44,1.343201,0.0890748835442756,LINE
Varanus komodoensis,45,1.025095,0.0679795635551338,LINE
Varanus komodoensis,46,0.810546,0.0537516652811295,LINE
Varanus komodoensis,47,0.584022,0.0387296403422086,LINE
Varanus komodoensis,48,0.395088,0.0262004105042661,LINE
Varanus komodoensis,49,0.279922,0.0185631335529684,LINE
Varanus komodoensis,50,0.196563,0.0130351498652201,LINE
Varanus komodoensis,51,0.120128,0.00796633386247236,LINE
Varanus komodoensis,52,0.072878,0.00483293219923133,LINE
Varanus komodoensis,53,0.051689,0.0034277756311379,LINE
Varanus komodoensis,54,0.032313,0.00214284884538217,LINE
Varanus komodoensis,55,0.02097,0.00139063350006697,LINE
Varanus komodoensis,56,0.009483,0.000628868740159042,LINE
Varanus komodoensis,57,0.005517,0.000365861946584144,LINE
Varanus komodoensis,58,0.005471,0.000362811439144798,LINE
Varanus komodoensis,59,0.002935,0.000194635637706083,LINE
Varanus komodoensis,60,0.001468,9.73509765425998e-05,LINE
Varanus komodoensis,61,0.001387,9.19794308341866e-05,LINE
Varanus komodoensis,62,0.00035,2.32103826906743e-05,LINE
Varanus komodoensis,63,0.000486,3.22292742504792e-05,LINE
Varanus komodoensis,64,0.00016,1.0610460658594e-05,LINE
Varanus komodoensis,65,0.000273,1.8104098498726e-05,LINE
Varanus komodoensis,66,0,0,LINE
Varanus komodoensis,67,0.000182,1.20693989991507e-05,LINE
Varanus komodoensis,68,0,0,LINE
Varanus komodoensis,69,0,0,LINE
Varanus komodoensis,70,0,0,LINE
Varanus komodoensis,0,0.017077,0.00113246772916756,LTR
Varanus komodoensis,1,0.080993,0.00537108150075939,LTR
Varanus komodoensis,2,0.091567,0.00607230031953422,LTR
Varanus komodoensis,3,0.147215,0.00976261853659321,LTR
Varanus komodoensis,4,0.30161,0.0200013814952408,LTR
Varanus komodoensis,5,0.282134,0.0187098231715735,LTR
Varanus komodoensis,6,0.268977,0.0178373117285415,LTR
Varanus komodoensis,7,0.260308,0.017262423706983,LTR
Varanus komodoensis,8,0.214671,0.0142359887502564,LTR
Varanus komodoensis,9,0.239418,0.0158770954372453,LTR
Varanus komodoensis,10,0.27938,0.0185271906174874,LTR
Varanus komodoensis,11,0.238713,0.0158303430949684,LTR
Varanus komodoensis,12,0.212081,0.0140642319183454,LTR
Varanus komodoensis,13,0.235369,0.0156085844672038,LTR
Varanus komodoensis,14,0.375786,0.024920391056565,LTR
Varanus komodoensis,15,0.48819,0.0323745049307437,LTR
Varanus komodoensis,16,0.57864,0.0383727309718052,LTR
Varanus komodoensis,17,0.823376,0.0546024915951905,LTR
Varanus komodoensis,18,1.223596,0.081143232625081,LTR
Varanus komodoensis,19,1.390734,0.0922270524598065,LTR
Varanus komodoensis,20,1.284616,0.0851897970587523,LTR
Varanus komodoensis,21,1.076486,0.071387577203295,LTR
Varanus komodoensis,22,0.918334,0.0608996673653078,LTR
Varanus komodoensis,23,0.646669,0.042884099897702,LTR
Varanus komodoensis,24,0.529039,0.0350834218522619,LTR
Varanus komodoensis,25,0.364753,0.0241887334787758,LTR
Varanus komodoensis,26,0.360149,0.0238834174733248,LTR
Varanus komodoensis,27,0.35216,0.0233536239095654,LTR
Varanus komodoensis,28,0.282731,0.0187494134529059,LTR
Varanus komodoensis,29,0.304349,0.0201830193186401,LTR
Varanus komodoensis,30,0.277544,0.0184054355814301,LTR
Varanus komodoensis,31,0.297257,0.019712710649948,LTR
Varanus komodoensis,32,0.233664,0.0154955167458107,LTR
Varanus komodoensis,33,0.215265,0.0142753800854515,LTR
Varanus komodoensis,34,0.209878,0.0139181391381524,LTR
Varanus komodoensis,35,0.184626,0.0122435431847098,LTR
Varanus komodoensis,36,0.219071,0.0145277764183678,LTR
Varanus komodoensis,37,0.185152,0.012278425074125,LTR
Varanus komodoensis,38,0.158729,0.0105261738117373,LTR
Varanus komodoensis,39,0.1171,0.00776553089450847,LTR
Varanus komodoensis,40,0.090384,0.00599384922603974,LTR
Varanus komodoensis,41,0.063194,0.00419073406786993,LTR
Varanus komodoensis,42,0.047843,0.00317272668305695,LTR
Varanus komodoensis,43,0.034835,0.00231009623151326,LTR
Varanus komodoensis,44,0.028487,0.00188912620488354,LTR
Varanus komodoensis,45,0.017683,0.00117265484891198,LTR
Varanus komodoensis,46,0.010364,0.000687292589160425,LTR
Varanus komodoensis,47,0.007255,0.000481118075488121,LTR
Varanus komodoensis,48,0.002934,0.000194569322326967,LTR
Varanus komodoensis,49,0.001689,0.000112006675327283,LTR
Varanus komodoensis,50,0.001179,7.81858319780144e-05,LTR
Varanus komodoensis,51,0.000835,5.53733415620374e-05,LTR
Varanus komodoensis,52,1e-04,6.63153791162124e-06,LTR
Varanus komodoensis,53,0,0,LTR
Varanus komodoensis,54,0.000699,4.63544500022325e-05,LTR
Varanus komodoensis,55,0,0,LTR
Varanus komodoensis,56,0,0,LTR
Varanus komodoensis,57,0,0,LTR
Varanus komodoensis,58,0,0,LTR
Varanus komodoensis,59,0,0,LTR
Varanus komodoensis,60,0,0,LTR
Varanus komodoensis,61,0,0,LTR
Varanus komodoensis,62,0,0,LTR
Varanus komodoensis,63,0,0,LTR
Varanus komodoensis,64,0,0,LTR
Varanus komodoensis,65,0,0,LTR
Varanus komodoensis,66,0,0,LTR
Varanus komodoensis,67,0,0,LTR
Varanus komodoensis,68,0,0,LTR
Varanus komodoensis,69,0,0,LTR
Varanus komodoensis,70,0,0,LTR
Varanus komodoensis,0,0.087214,0.00578362947424135,SINE
Varanus komodoensis,1,0.508609,0.0337285986569177,SINE
Varanus komodoensis,2,1.205213,0.0799241570107877,SINE
Varanus komodoensis,3,1.459032,0.0967562602226856,SINE
Varanus komodoensis,4,1.098047,0.0728174030924197,SINE
Varanus komodoensis,5,0.664284,0.044052245300834,SINE
Varanus komodoensis,6,0.467236,0.0309849324767426,SINE
Varanus komodoensis,7,0.35559,0.023581085659934,SINE
Varanus komodoensis,8,0.325497,0.0215854569561898,SINE
Varanus komodoensis,9,0.322586,0.0213924128875825,SINE
Varanus komodoensis,10,0.380876,0.0252579363362665,SINE
Varanus komodoensis,11,0.447995,0.0297089582671676,SINE
Varanus komodoensis,12,0.497485,0.0329909063796289,SINE
Varanus komodoensis,13,0.562961,0.0373329721426421,SINE
Varanus komodoensis,14,0.607225,0.0402683560838421,SINE
Varanus komodoensis,15,0.642897,0.0426339582876756,SINE
Varanus komodoensis,16,0.671073,0.044502460409654,SINE
Varanus komodoensis,17,0.712034,0.0472188046536332,SINE
Varanus komodoensis,18,0.738797,0.0489936031449204,SINE
Varanus komodoensis,19,0.788362,0.0522805249108154,SINE
Varanus komodoensis,20,0.827203,0.0548562805510683,SINE
Varanus komodoensis,21,0.858568,0.0569362624170483,SINE
Varanus komodoensis,22,0.866936,0.0574911895094927,SINE
Varanus komodoensis,23,0.910377,0.0603719958936801,SINE
Varanus komodoensis,24,0.947004,0.0628009292845696,SINE
Varanus komodoensis,25,0.980117,0.0649968304332448,SINE
Varanus komodoensis,26,0.968688,0.0642389119653256,SINE
Varanus komodoensis,27,0.942787,0.0625212773308366,SINE
Varanus komodoensis,28,0.917996,0.0608772527671665,SINE
Varanus komodoensis,29,0.872534,0.0578624230017853,SINE
Varanus komodoensis,30,0.790068,0.0523936589475877,SINE
Varanus komodoensis,31,0.757919,0.0502616858243806,SINE
Varanus komodoensis,32,0.644802,0.042760289084892,SINE
Varanus komodoensis,33,0.567961,0.0376645490382231,SINE
Varanus komodoensis,34,0.477694,0.03167845871154,SINE
Varanus komodoensis,35,0.40147,0.0266236352537858,SINE
Varanus komodoensis,36,0.318829,0.0211432660082429,SINE
Varanus komodoensis,37,0.242494,0.0160810815434068,SINE
Varanus komodoensis,38,0.198978,0.0131953015057857,SINE
Varanus komodoensis,39,0.153391,0.0101721823180149,SINE
Varanus komodoensis,40,0.116026,0.00769430817733766,SINE
Varanus komodoensis,41,0.084096,0.005576858122157,SINE
Varanus komodoensis,42,0.066809,0.00443046416337503,SINE
Varanus komodoensis,43,0.045959,0.00304778850880201,SINE
Varanus komodoensis,44,0.035102,0.00232780243773729,SINE
Varanus komodoensis,45,0.025406,0.00168480852182649,SINE
Varanus komodoensis,46,0.020646,0.00136914731723332,SINE
Varanus komodoensis,47,0.010062,0.000667265344667329,SINE
Varanus komodoensis,48,0.007781,0.000515999964903249,SINE
Varanus komodoensis,49,0.005242,0.000347625217327185,SINE
Varanus komodoensis,50,0.005167,0.00034265156389347,SINE
Varanus komodoensis,51,0.003269,0.000216784974330898,SINE
Varanus komodoensis,52,0.001057,7.00953557258365e-05,SINE
Varanus komodoensis,53,0.001276,8.4618423752287e-05,SINE
Varanus komodoensis,54,0.000556,3.68713507886141e-05,SINE
Varanus komodoensis,55,0.00046,3.05050743934577e-05,SINE
Varanus komodoensis,56,0.000658,4.36355194584678e-05,SINE
Varanus komodoensis,57,0,0,SINE
Varanus komodoensis,58,0,0,SINE
Varanus komodoensis,59,0,0,SINE
Varanus komodoensis,60,0,0,SINE
Varanus komodoensis,61,0,0,SINE
Varanus komodoensis,62,0,0,SINE
Varanus komodoensis,63,0,0,SINE
Varanus komodoensis,64,0,0,SINE
Varanus komodoensis,65,0,0,SINE
Varanus komodoensis,66,0,0,SINE
Varanus komodoensis,67,0,0,SINE
Varanus komodoensis,68,0,0,SINE
Varanus komodoensis,69,0,0,SINE
Varanus komodoensis,70,0,0,SINE
Varanus komodoensis,0,0.141023,0.00935199370910562,Unknown
Varanus komodoensis,1,0.205876,0.0136527449909293,Unknown
Varanus komodoensis,2,0.527128,0.0349566931627708,Unknown
Varanus komodoensis,3,0.84752,0.0562036101085723,Unknown
Varanus komodoensis,4,1.148743,0.0761793275520952,Unknown
Varanus komodoensis,5,1.487837,0.0986664747181281,Unknown
Varanus komodoensis,6,1.650894,0.10947966149068,Unknown
Varanus komodoensis,7,1.724037,0.114330167265377,Unknown
Varanus komodoensis,8,1.944712,0.128964313551848,Unknown
Varanus komodoensis,9,2.080734,0.137984664049993,Unknown
Varanus komodoensis,10,2.552272,0.169254885287694,Unknown
Varanus komodoensis,11,4.301674,0.285267142144354,Unknown
Varanus komodoensis,12,8.919711,0.59151401657205,Unknown
Varanus komodoensis,13,11.744871,0.778865573036009,Unknown
Varanus komodoensis,14,9.232953,0.612286778557171,Unknown
Varanus komodoensis,15,5.707214,0.378476060107355,Unknown
Varanus komodoensis,16,4.456498,0.295534354400642,Unknown
Varanus komodoensis,17,4.555176,0.302078223381072,Unknown
Varanus komodoensis,18,5.088078,0.33741782154286,Unknown
Varanus komodoensis,19,5.781752,0.383419075835919,Unknown
Varanus komodoensis,20,6.586666,0.436797252901866,Unknown
Varanus komodoensis,21,7.233932,0.479720943080901,Unknown
Varanus komodoensis,22,7.883861,0.522821231114522,Unknown
